Time,EMG_RT_BRACHIORAD,EMG_RT_EXT,EMG_RT_FLEX,EMG_RT_BICEPS_BR,EMG_RT_LAT,EMG_RT_ANT,EMG_RT_POST,EMG_RT_MID_DELT,EMG_RT_PECT,EMG_RT_INFRASPIN,humerus_l_imu,radius_l_imu,hand_r_imu,pelvis_imu,torso_imu,humerus_r_imu,radius_r_imu
20.3799999999995,28.534595127320273,58.62421295844676,12.894691308915744,2.5105665920195706,11.9756060211753,3.100415781506775,6.875702597826362,7.448160316079808,5.828030156508338,15.859426625735791,0.0006104011976014339,2.41257485039773e-05,0.00024243113771816409,4.5610778443182905e-05,0.0002699161676573003,0.0013667964071805833,0.0003379940119726648
20.389999999999503,28.847809072065296,60.91425423221302,14.359148380411217,2.579665176102998,11.996353933526262,3.0615031218585997,6.45340625929921,8.139607044733378,5.554691706966875,15.486903718781079,0.0004930481927816052,2.7734939758160727e-05,0.0003865903614382357,3.386746988035163e-05,0.00032675903614406694,0.0011032048192995544,0.00041586746987538436
20.3999999999995,30.164514159752823,62.316807586657745,15.924883668638925,2.6773685602761104,12.039630613017028,3.186715155289099,6.008043144383961,8.773693197400119,5.1636408730775685,15.264306006954058,0.00028100000001057807,4.399999999912399e-05,0.0005389999999924867,1.7000000000883713e-05,0.0003369999999994946,0.0006520000000224834,0.0004989999999958646
20.4099999999995,32.34705572663406,62.87747959163756,17.52628163895887,2.8007555930074655,12.024111192452738,3.5515299423109896,5.5866326824900705,9.275435661433272,4.715295182342526,15.131752882149648,0.00013010179641473573,2.7233532935018336e-05,0.0007048682634647531,1.4005988024193258e-05,0.0002543652694652054,0.0005525988024002161,0.0004936107784433827
20.4199999999995,35.23565600881331,62.735712200408294,19.08815670838625,2.9439745129735457,11.881148266909436,4.224896316874359,5.224860805118034,9.582745346835667,4.2765359298729475,15.022984737317522,6.259281436618999e-05,1.5011976048173842e-05,0.0007209520958226857,1.1011976048169842e-05,0.00017113772455510157,0.0006569281436868014,0.00040740119761725524
20.429999999999502,38.640780448636846,62.098864474801864,20.524992445760716,3.097290459008828,11.57429680129154,5.252168949996806,4.946243681452803,9.659250755198542,3.9111706217618805,14.87999506498542,0.00016438922155183574,1.2017964072105886e-05,0.00043292814372692924,8.017964072101886e-06,8.67065868305411e-05,0.001174892215543101,0.00015710179641961373
20.4399999999995,42.36325562773729,61.210038365242404,21.758400184221916,3.2481744084676167,11.110648768192231,6.6453825664107535,4.759306438897084,9.5059752667981,3.667995734201068,14.662183805270347,0.0001997951807228151,2.889156626374707e-05,0.00035845783132354306,2.449397590235995e-05,7.310843373380518e-05,0.0014738554216774714,0.00014118072288635356
20.4499999999995,46.182502171038635,60.31594001602326,22.7206169873046,3.3815269677207884,10.543263468761165,8.370276446918858,4.6592014005350535,9.162414562245734,3.576614361931153,14.352277717583409,0.0002009999999998913,5.599999999859667e-05,0.00039399999999812664,5.099999999870489e-05,9.599999999886723e-05,0.0016599999999907919,0.0002459999999947862
20.4599999999995,49.85880314512568,59.63280399199327,23.36700490349046,3.4812533026784163,9.962719337867409,10.341362546196654,4.628265053823284,8.700599165669061,3.6446968666556425,13.957197149035197,0.00027644910179269223,5.001197604817338e-05,0.0007904071856090094,3.6029940120561e-05,4.210778443380792e-05,0.0010899401197887611,0.00025677844311323804
20.4699999999995,53.136626450804826,59.311914296290496,23.686070546026514,3.532519407567127,9.479523904905168,12.423373986446936,4.638542955802827,8.211214637921456,3.8594278636118817,13.503838639557783,0.000322850299401876,3.7502994013236645e-05,0.0008949520958324572,2.244311377303307e-05,3.405988023530947e-05,0.0006299461077961057,0.00025471257485169124
